%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.lon,field.position.lat,field.position.height,field.pitch,field.roll,field.heading,field.linear_velocity.x,field.linear_velocity.y,field.linear_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.rtk_flag,field.odom_type,field.auxiliary_type,field.location_valid_flag,field.origin_lat,field.origin_lon,field.utm_position.x,field.utm_position.y,field.utm_position.z,field.change_origin_flag,field.utm_position_next.x,field.utm_position_next.y,field.utm_position_next.z,field.position_std_dev.x,field.position_std_dev.y,field.position_std_dev.z,field.orientation_std_dev.x,field.orientation_std_dev.y,field.orientation_std_dev.z,field.linear_velocity_std_dev.x,field.linear_velocity_std_dev.y,field.linear_velocity_std_dev.z,field.linear_acceleration_std_dev.x,field.linear_acceleration_std_dev.y,field.linear_acceleration_std_dev.z,field.angular_velocity_std_dev.x,field.angular_velocity_std_dev.y,field.angular_velocity_std_dev.z
1665537749485497258,387300,1665484681738012600,location,114.33528379999998,30.48907359999999,33.64800000000021,0.060019289888791606,0.012083821982767345,0.017065026574544895,11.313809200000003,0.22393140000000236,-0.7526125999999976,1.1050896376128034,-1.632982118006397,9.933776728915198,0.003274844030505737,-0.03028054159129426,-0.15704533171809423,3,1,0,1,30.425457029885372,114.09623523096009,-1536.6141041584872,-16970.57625047848,33.64800000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749493744478,387301,1665484681748028632,location,114.33528379999998,30.48907469999999,33.65400000000021,0.0596358061455434,0.012083821982767345,0.018598961547537485,11.322964300000002,0.20562120000000236,-0.7404057999999977,0.8585790052448032,-1.380459031190397,9.872449693545597,0.0007448744796557372,-0.031079479344194264,-0.15424904958294428,3,1,0,1,30.425457029885372,114.09623523096009,-1536.5044385946817,-16970.574210577655,33.65400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749505729593,387302,1665484681758014104,location,114.33528379999998,30.48907569999999,33.66200000000021,0.05944406427391931,0.011892080111143247,0.020324638392154704,11.316860900000002,0.18731100000000236,-0.7434574999999977,1.0016754211072034,-1.695511644265597,9.527334808230398,0.006870063918555737,-0.04133251383974427,-0.15424904958294428,3,1,0,1,30.425457029885372,114.09623523096009,-1536.3920075256483,-16970.57192514213,33.66200000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749516132499,387303,1665484681768050104,location,114.3352839,30.48907669999999,33.668000000000205,0.05906058053067111,0.011892080111143247,0.021858573365147294,11.319912600000002,0.16900080000000237,-0.7281989999999976,0.8790213503680033,-1.9083525317247971,9.440755464179198,0.008467939424355737,-0.039068856873194266,-0.15451536216724426,3,1,0,1,30.425457029885372,114.09623523096009,-1536.2797623127458,-16970.569471231072,33.668000000000205,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749524980297,387304,1665484681778060344,location,114.3352839,30.489077699999992,33.67500000000021,0.058677096787422924,0.011892080111143247,0.023392508338139884,11.322964300000002,0.15374230000000239,-0.7251472999999976,0.9199060406144033,-1.749623734297597,9.108867978649599,0.006204282457805737,-0.030014229006994263,-0.15464851845939429,3,1,0,1,30.425457029885372,114.09623523096009,-1536.1674606926383,-16970.566843735207,33.67500000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749535753913,387305,1665484681788038776,location,114.3352839,30.48907879999999,33.68100000000021,0.05829361304417473,0.01170033823951915,0.024926443311132473,11.332119400000003,0.13238040000000237,-0.7098887999999977,0.8393391510112034,-1.5752625553055972,9.098045560643198,0.004606406952005737,-0.025620071366044266,-0.15371642441434427,3,1,0,1,30.425457029885372,114.09623523096009,-1536.0513651649364,-16970.563949287127,33.68100000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749543774140,387306,1665484681798034360,location,114.3352839,30.489079799999992,33.68800000000021,0.058101871172550626,0.01170033823951915,0.02646037828412595,11.332119400000003,0.11712190000000237,-0.7068370999999977,0.9511708037440033,-1.491088193033597,9.346961174790398,0.0066037513342557365,-0.021492226309394263,-0.14972173564984428,3,1,0,1,30.425457029885372,114.09623523096009,-1535.9393740618837,-16970.56098526839,33.68800000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749556432621,387307,1665484681808045208,location,114.3352839,30.48908079999999,33.69400000000021,0.05771838742930243,0.01170033823951915,0.027994313257117653,11.335171100000002,0.09881170000000238,-0.6946302999999977,1.0353451660160033,-1.779686006537597,9.012668707481598,0.010864752683055737,-0.02974791642269426,-0.15118645486349427,3,1,0,1,30.425457029885372,114.09623523096009,-1535.8251405809483,-16970.5577865449,33.69400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749565784902,387308,1665484681818005112,location,114.3352839,30.48908179999999,33.70100000000021,0.057526645557678335,0.01170033823951915,0.02952824823011113,11.338222800000002,0.08050150000000238,-0.6885268999999976,1.0437626022432034,-1.5512127375135971,8.756538147996798,0.008601095716505736,-0.021225913725094265,-0.15105329857134425,3,1,0,1,30.425457029885372,114.09623523096009,-1535.716141248448,-16970.55456704979,33.70100000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749574903488,387309,1665484681828020024,location,114.3352839,30.48908289999999,33.70700000000021,0.05733490368605424,0.011508596367895052,0.03106218320310372,11.347377900000003,0.06524300000000237,-0.6763200999999976,1.0197127844512033,-1.5596301737407972,8.774575511340798,0.003674312906955737,-0.008309753386544263,-0.15145276744779423,3,1,0,1,30.425457029885372,114.09623523096009,-1535.603880622691,-16970.551078867724,33.70700000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749583491397,387310,1665484681838053752,location,114.3352839,30.48908389999999,33.71400000000021,0.057143161814430146,0.011508596367895052,0.03240437630447257,11.353481300000002,0.04998450000000237,-0.6671649999999977,1.0088903664448032,-1.476658302358397,8.933304308767998,0.008734252008655737,-0.006711877880744262,-0.14945542306554427,3,1,0,1,30.425457029885372,114.09623523096009,-1535.4909123942532,-16970.547416920916,33.71400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749595315068,387311,1665484681848065016,location,114.3352839,30.48908489999999,33.72000000000021,0.057143161814430146,0.011508596367895052,0.03393831127746516,11.359584700000003,0.03167430000000237,-0.6549581999999976,1.0269277297888033,-1.622159699999997,9.330126302335998,0.010864752683055737,-0.0009861573182942628,-0.14985489194199428,3,1,0,1,30.425457029885372,114.09623523096009,-1535.3784512988248,-16970.54359871519,33.72000000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749604675347,387312,1665484681858012056,location,114.33528399999999,30.489085899999992,33.72600000000021,0.057143161814430146,0.011508596367895052,0.03547224625045775,11.359584700000003,0.016415800000002367,-0.6519064999999976,0.9090836226080032,-1.638994572454397,9.219497140492798,0.006337438749955737,-0.004714533498494263,-0.14825701643619427,3,1,0,1,30.425457029885372,114.09623523096009,-1535.2656708563588,-16970.53959646077,33.72600000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749614579379,387313,1665484681868017432,location,114.33528399999999,30.48908699999999,33.732000000000205,0.05695141994280605,0.011316854496270956,0.0368144393518266,11.365688100000003,0.0011573000000023688,-0.6458030999999976,0.9932579848800034,-1.7171564802783972,9.030706070825598,0.007402689087155737,-0.002317720239794263,-0.14665914093039428,3,1,0,1,30.425457029885372,114.09623523096009,-1535.1523584771326,-16970.53542304347,33.732000000000205,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749626488418,387314,1665484681878847384,location,114.33528399999999,30.48908799999999,33.738000000000206,0.05695141994280605,0.011316854496270956,0.03834837432482008,11.368739800000002,-0.014101199999997632,-0.6396996999999977,0.8898437683744034,-1.6149447546623972,9.259179339849599,0.004872719536305738,0.005804813581355738,-0.14825701643619427,3,1,0,1,30.425457029885372,114.09623523096009,-1535.0391418476315,-16970.531079240245,33.738000000000206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749636712969,387315,1665484681888137432,location,114.3352839,30.48908899999999,33.74500000000021,0.057143161814430146,0.011316854496270956,0.03969056742618804,11.368739800000002,-0.029359699999997633,-0.6366479999999977,0.9824355668736034,-1.479063284137597,9.251964394511997,0.002209593693305737,-0.003116657992694263,-0.14665914093039428,3,1,0,1,30.425457029885372,114.09623523096009,-1534.9261092353045,-16970.526590554407,33.74500000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537749644362258,387316,1665484681898005848,location,114.3352839,30.48908999999999,33.75100000000021,0.057143161814430146,0.011125112624646858,0.04122450239918152,11.368739800000002,-0.047669899999997635,-0.6305445999999977,1.0161053117824033,-1.385268994748797,9.126905341993599,0.009266877177255738,0.0030085314462057373,-0.14732492239114428,3,1,0,1,30.425457029885372,114.09623523096009,-1534.813708516348,-16970.521954264004,33.75100000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
